"BN/Registration number","Fiscal period end","Form ID","100","110","120","130"
"870981768RR0001",2018-12-31 00:00:00,"23","N","N",,
"870991718RR0001",2018-12-31 00:00:00,"23","N","N",,
"871003406RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871011961RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871023008RR0002",2018-1-31 00:00:00,"23","N","N","N","N"
"871025920RR0001",2018-12-31 00:00:00,"23","N","N",,
"871029211RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"871051132RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871054938RR0001",2018-12-31 00:00:00,"23","N","N",,
"871057840RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"871059739RR0001",2018-8-31 00:00:00,"23","N","N",,
"871077103RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871077608RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871078309RR0001",2018-8-31 00:00:00,"23","N","N",,
"871080644RR0001",2018-12-31 00:00:00,"23","N","N",,
"871083622RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871083846RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871084190RR0001",2018-12-31 00:00:00,"23","N","N",,
"871096707RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871098919RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871100707RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"871101507RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871105300RR0001",2018-12-31 00:00:00,"23","N","N",,
"871113767RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871118782RR0001",2018-12-31 00:00:00,"23","N","N",,
"871120770RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"871120846RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871121448RR0001",2018-12-31 00:00:00,"23","N","N","N",
"871122701RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871123246RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"871123337RR0002",2018-12-31 00:00:00,"23","N","N","N","N"
"871124707RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871126249RR0001",2018-12-31 00:00:00,"23","N","N",,
"871150314RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871150967RR0001",2018-4-30 00:00:00,"23","N","N",,
"871151718RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"871156279RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871156725RR0001",2018-3-31 00:00:00,"23","N","N",,
"871161741RR0001",2018-9-30 00:00:00,"23","N","N",,
"871169942RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871172763RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871177366RR0001",2018-12-31 00:00:00,"23","N","N",,
"871184826RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871187092RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"871189619RR0001",2018-7-31 00:00:00,"23","N","N",,
"871190294RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871190898RR0001",2018-1-31 00:00:00,"23","N","N",,
"871219440RR0001",2018-3-31 00:00:00,"23","N","N",,
"871220422RR0001",2018-12-31 00:00:00,"23","N","N",,
"871224192RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871228532RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871235537RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"871240891RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"871247649RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871251443RR0001",2018-3-31 00:00:00,"23","N","N",,
"871260345RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871265294RR0001",2018-5-31 00:00:00,"23","N","N",,
"871268579RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871268579RR0001",2018-8-30 00:00:00,"23","N","N","N","N"
"871269122RR0001",2018-7-31 00:00:00,"23","N","N","N","N"
"871280640RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871282844RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871287223RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871288429RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871298980RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871315677RR0001",2018-12-31 00:00:00,"23","N","N",,
"871317368RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871317558RR0001",2018-3-31 00:00:00,"23","N","N",,
"871324240RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871334041RR0001",2018-6-30 00:00:00,"23","N","N",,
"871342606RR0001",2018-3-31 00:00:00,"23","N","N",,
"871343877RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871347506RR0001",2018-5-31 00:00:00,"23","N","N",,
"871363396RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871369328RR0001",2018-3-31 00:00:00,"23","N","N",,
"871387643RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871406047RR0001",2018-8-31 00:00:00,"23","N","N",,
"871408605RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871414710RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"871420410RR0001",2018-6-30 00:00:00,"23","N","N",,
"871424644RR0001",2018-12-31 00:00:00,"23","N","N",,
"871433561RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871442026RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871496741RR0001",2018-12-31 00:00:00,"23","N","N",,
"871506846RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871513164RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871522991RR0001",2018-12-31 00:00:00,"23","N","N",,
"871525333RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871529533RR0001",2018-8-31 00:00:00,"23","N","N",,
"871532040RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871538443RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"871539599RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"871542585RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871545513RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871547824RR0001",2018-12-31 00:00:00,"23","N","N",,
"871551016RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871557815RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871562419RR0001",2018-4-30 00:00:00,"23","N","N",,
"871574935RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871579629RR0001",2018-12-31 00:00:00,"23","N","N",,
"871581211RR0001",2018-3-31 00:00:00,"23","N","N",,
"871585006RR0002",2018-12-31 00:00:00,"23","N","N","N","N"
"871590402RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871591756RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871598843RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871605515RR0001",2018-12-31 00:00:00,"23","N","N",,
"871608626RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871609434RR0001",2018-12-31 00:00:00,"23","N","N",,
"871627105RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871627741RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871628145RR0001",2018-12-31 00:00:00,"23","N","N",,
"871629341RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871631701RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871631768RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871638144RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871643342RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871653309RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871654661RR0001",2018-3-31 00:00:00,"23","N",,,
"871655197RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871659645RR0001",2018-1-31 00:00:00,"23","N","N","N","N"
"871663696RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871667473RR0001",2018-2-28 00:00:00,"23","N","N",,
"871669016RR0001",2018-6-12 00:00:00,"23","N","N",,
"871677175RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871679049RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871681144RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871693941RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871698742RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871703823RR0001",2018-12-31 00:00:00,"23","N","N",,
"871713608RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871715009RR0001",2018-12-31 00:00:00,"23","N",,,
"871721940RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"871722617RR0001",2018-12-31 00:00:00,"23","N","N",,
"871733671RR0001",2018-9-30 00:00:00,"23","N","N",,
"871737961RR0001",2018-3-31 00:00:00,"23","N","N",,
"871739769RR0001",2018-12-31 00:00:00,"23","N","N",,
"871743597RR0001",2018-12-31 00:00:00,"23","N","N",,
"871744140RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871745196RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"871747945RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871748943RR0001",2018-12-31 00:00:00,"23","N",,,
"871765269RR0001",2018-12-31 00:00:00,"23","N","N",,
"871766895RR0001",2018-3-31 00:00:00,"23","N","N",,
"871771341RR0001",2018-12-31 00:00:00,"23","N","N",,
"871776365RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871777942RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871787156RR0001",2018-6-15 00:00:00,"23","N","N",,
"871790531RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871795159RR0001",2018-12-31 00:00:00,"23","Y","N",,
"871795365RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871804019RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"871804019RR0001",2018-12-24 00:00:00,"23","N","N","N","N"
"871811295RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871812491RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871824744RR0001",2018-12-31 00:00:00,"23","N","N",,
"871836268RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871836755RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871837662RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871846309RR0001",2018-3-31 00:00:00,"23","N","N",,
"871850806RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871851697RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871851796RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871852661RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871852760RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"871853123RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"871854923RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871860276RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871862470RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871867974RR0001",2018-12-31 00:00:00,"23","N","N",,
"871875365RR0001",2018-12-31 00:00:00,"23","N","N",,
"871879151RR0001",2018-8-31 00:00:00,"23","N","N",,
"871881694RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871889168RR0001",2018-6-30 00:00:00,"23","N","N",,
"871891560RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"871902110RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"871906491RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"871910865RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871910956RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"871935953RR0001",2018-1-31 00:00:00,"23","N","N",,
"871938312RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871944823RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"871948758RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871956181RR0001",2018-7-31 00:00:00,"23","N","N","N","N"
"871962841RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871962908RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"871966842RR0001",2018-12-31 00:00:00,"23","N","N",,
"871967188RR0001",2018-7-31 00:00:00,"23","N","N",,
"871967378RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"871974929RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"871979746RR0001",2018-12-31 00:00:00,"23","N","N",,
"871985305RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"871986410RR0001",2018-12-31 00:00:00,"23","N","N",,
"871986709RR0001",2018-12-31 00:00:00,"23","N","N",,
"871987012RR0001",2018-6-30 00:00:00,"23","N","N",,
"871990016RR0001",2018-3-31 00:00:00,"23","N","N",,
"871998969RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872010160RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872017678RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"872026075RR0001",2018-3-31 00:00:00,"23","N","N",,
"872026984RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872030408RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872035217RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"872037957RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872045364RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872050224RR0001",2018-12-31 00:00:00,"23","N","N",,
"872052428RR0001",2018-12-31 00:00:00,"23","N","N",,
"872069778RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872073549RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872076294RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"872079298RR0001",2018-10-31 00:00:00,"23","N","N",,
"872090105RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872093091RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872095104RR0001",2018-12-31 00:00:00,"23","N","N",,
"872095211RR0001",2018-12-31 00:00:00,"23","N","N",,
"872096664RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872101928RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872102207RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872106471RR0001",2018-12-31 00:00:00,"23","N","N",,
"872107446RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"872109962RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872110242RR0001",2018-6-30 00:00:00,"23","N","N",,
"872119292RR0001",2018-12-31 00:00:00,"23","N","N",,
"872121371RR0001",2018-12-31 00:00:00,"23","N","N",,
"872123716RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872125273RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872126891RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872132493RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872133715RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872138318RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872138938RR0001",2018-9-30 00:00:00,"23","N","N",,
"872140777RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872153002RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872159074RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872159165RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872160205RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872161369RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872165568RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872171145RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872174560RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872182936RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872192133RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872197769RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872206560RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872207766RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872216098RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872223862RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"872228705RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"872229158RR0001",2018-6-30 00:00:00,"23","N","N",,
"872243217RR0001",2018-12-31 00:00:00,"23","N","N",,
"872248554RR0001",2018-12-31 00:00:00,"23","N","N",,
"872250337RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"872273206RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"872288014RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872290309RR0001",2018-9-30 00:00:00,"23","N","N",,
"872297817RR0001",2018-12-31 00:00:00,"23","N","N",,
"872310503RR0001",2018-12-31 00:00:00,"23","N","N",,
"872311915RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"872319660RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872324710RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872364609RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872366067RR0001",2018-4-30 00:00:00,"23","N","N",,
"872367016RR0001",2018-4-3 00:00:00,"23","N","N","N","N"
"872376223RR0001",2018-12-31 00:00:00,"23","N","N",,
"872384870RR0001",2018-12-31 00:00:00,"23","N","N",,
"872388079RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872390463RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872400106RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"872401278RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872413729RR0001",2018-3-31 00:00:00,"23","N","N",,
"872419098RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872425624RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872428412RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"872438551RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872443916RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872450150RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"872454103RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"872456561RR0001",2018-1-31 00:00:00,"23","N","N","N","N"
"872459334RR0001",2018-12-31 00:00:00,"23","N","N",,
"872463567RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872466198RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872466958RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872473913RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"872490156RR0001",2018-8-31 00:00:00,"23","N","N",,
"872501366RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872513718RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872513874RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872514112RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"872521109RR0001",2018-6-30 00:00:00,"23","N","N",,
"872525704RR0001",2018-8-31 00:00:00,"23","N",,,
"872531900RR0001",2018-7-31 00:00:00,"23","N","N",,
"872540844RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872553516RR0001",2018-12-31 00:00:00,"23","N","N",,
"872556568RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872564778RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872587571RR0001",2018-12-31 00:00:00,"23","N","N","N",
"872593223RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872599022RR0001",2018-12-31 00:00:00,"23","N","N",,
"872606157RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872612825RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"872614870RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872634605RR0001",2018-3-31 00:00:00,"23","N","N",,
"872635552RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872653225RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872655816RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"872656814RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872657416RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872672134RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872690649RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872691092RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872692496RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"872693205RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872700604RR0001",2018-12-31 00:00:00,"23","N","N",,
"872708367RR0001",2018-6-30 00:00:00,"23","N","N",,
"872723150RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872726708RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"872728001RR0001",2018-7-31 00:00:00,"23","N","N",,
"872728357RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872733217RR0001",2018-4-30 00:00:00,"23","N","N",,
"872743802RR0001",2018-12-31 00:00:00,"23","N","N",,
"872749536RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872753918RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872766514RR0001",2018-12-31 00:00:00,"23","N","N",,
"872768106RR0001",2018-12-31 00:00:00,"23","N","N",,
"872775754RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872794102RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"872794904RR0001",2018-12-31 00:00:00,"23","N","N",,
"872797279RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872803598RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872810510RR0001",2018-12-31 00:00:00,"23","N","N",,
"872849492RR0001",2018-12-31 00:00:00,"23","N","N",,
"872849898RR0001",2018-3-20 00:00:00,"23","N","N","N","N"
"872854211RR0001",2018-5-31 00:00:00,"23","N","N","Y","N"
"872860010RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872862917RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872866603RR0001",2018-12-31 00:00:00,"23","N","N",,
"872872965RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"872875703RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872885066RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872903505RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"872904800RR0001",2018-12-31 00:00:00,"23","N","N",,
"872922612RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"872923537RR0001",2018-12-31 00:00:00,"23","N","N",,
"872941497RR0001",2018-12-31 00:00:00,"23","N","N",,
"872953518RR0001",2018-12-31 00:00:00,"23","N","N","N",
"872957709RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872970603RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872974647RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872976840RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872980552RR0001",2018-8-31 00:00:00,"23","N","N",,
"872988266RR0001",2018-12-31 00:00:00,"23","N","N",,
"872996624RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"872998471RR0001",2018-6-30 00:00:00,"23","N","N",,
"873008064RR0001",2018-3-31 00:00:00,"23","N","N",,
"873008551RR0001",2018-5-30 00:00:00,"23","N","N","N","N"
"873013718RR0001",2018-12-31 00:00:00,"23","N","N",,
"873020796RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873021752RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873024079RR0001",2018-3-31 00:00:00,"23","N","N",,
"873026611RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"873027783RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873034797RR0001",2018-12-31 00:00:00,"23","N","N",,
"873039499RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873042014RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"873057095RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"873083810RR0001",2018-6-30 00:00:00,"23","N","N",,
"873084917RR0001",2018-6-30 00:00:00,"23","N","N",,
"873111918RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873121446RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873124879RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"873129274RR0001",2018-1-31 00:00:00,"23","N","N",,
"873135677RR0001",2018-2-28 00:00:00,"23","N","N",,
"873146062RR0001",2018-12-31 00:00:00,"23","N","N",,
"873152714RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"873160642RR0001",2018-7-31 00:00:00,"23","N","N","N","N"
