"BN/Registration number","Fiscal period end","Form ID","500","505","510","515","520","525","530","535","540","545","550","555","560","565","580"
"890239833RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Fundraising auction prizes-misc houshold goods",$1903.00
"890243520RR0001",2018-12-31 00:00:00,"23","Y",,,,,,,,,,,,,,$280.00
"890245459RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Gift Cards",$388.00
"890251382RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Auction Items",$453.00
"890254246RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,,,,$14907.00
"890259062RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y",,$1879.00
"890259419RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$4926.00
"890266349RR0001",2018-9-30 00:00:00,"23","Y",,"Y",,,,,,,,"Y","Y","Y",,$14218.00
"890267537RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,"Y","ALCOHOL; TRAVEL; JEWELRY; GIFT CARD; EVENT TICKETS; PROF SVS",$162644.00
"890270994RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Tree falling service; safety workshop",$804.00
"890271448RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$261642.00
"890280449RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,"Y",,,"Y","Y",,"Y","Tickets",$42864.00
"890281066RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$2644.00
"890282445RR0001",2018-4-30 00:00:00,"23",,,,,,,,,,,,"Y","Y","FOSSILES",$73401.00
"890284656RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,"Y","Y","GIFT CERTIFICATES",$3201.00
"890289192RR0001",2018-12-31 00:00:00,"23",,,,,,,,"Y",,,,,,,$300.00
"890299571RR0001",2018-7-31 00:00:00,"23",,,,"Y",,,,,,,,,"Y","SUPPLIES",$20200.00
"890302896RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Gift Certificates",$190.00
"890304272RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$45.00
"890308059RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Food (Vera)",$310.00
"890308448RR0001",2018-3-20 00:00:00,"23",,,,,,,,,,,,,"Y","TRAVEL COSTS",$4044.00
"890309248RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$18972.00
"890311772RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Event Tickets",$172.00
"890316243RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,,,,$4436.00
"890323264RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","EFFECTS REÇUS",$1445.00
"890323371RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Gift Cards, Grocery, Freezer Space, Mileage for Volunteers to pick up food",$2825.00
"890324775RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y",,,$148.00
"890325574RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","space rental",$720.00
"890328271RR0001",2018-6-30 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Toys; Cookware; Linens; Sports Equipment",$9500.00
"890332372RR0001",2018-3-31 00:00:00,"23",,,,,,,"Y",,,"Y",,,,,$2853.00
"890333263RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y",,,$4209.00
"890334642RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y","Y","Copyright License",$824.00
"890341977RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","1 BRAND NEW BRIDLE",$200.00
"890355241RR0001",2018-5-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y","GIFT CERTIFICATE",$1865.00
"890359045RR0001",2018-12-31 00:00:00,"23","Y","Y","Y",,,,,,,"Y",,"Y","Y","miscellaneous items or services donated for silent auctions",$3036.00
"890361777RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","WALMART GIFT CARDS",$200.00
"890364821RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$15707.00
"890366040RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$4996.00
"890372089RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$363357.00
"890388242RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Dryer, TV, Freezer",$5297.00
"890392376RR0001",2018-9-30 00:00:00,"23",,,"Y",,,,,,,,,,,,$560.00
"890408883RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","IN KIND DONATIONS",$52196.00
"890414246RR0001",2018-12-31 00:00:00,"23","Y",,,,,,,,,,,,,,$500.00
"890415821RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Auction items",$350.00
"890416217RR0001",2018-6-30 00:00:00,"23",,,,,,,,"Y",,,,,"Y","Flights, office supply",$12963.00
"890421597RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$4879.00
"890430093RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$140224.00
"890431877RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,,,$600.00
"890433378RR0001",2018-6-30 00:00:00,"23",,,,,,,,"Y",,,"Y",,,,$13580.00
"890434244RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y",,,$428.00
"890437262RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,"Y",,,"Y","office supplies",$1338.00
"890447675RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Table cloth for dinner party",$229.00
"890460843RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,,,,"Y","Sausage",$277.00
"890463383RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Wrapping, paper, gift cards, old ipad, toys",$929.00
"890469547RR0001",2018-9-30 00:00:00,"23",,"Y",,,,,,,,"Y",,,"Y","Kitchen supplies,Travel Expenses,Craft Supplies",$6122.00
"890470982RR0001",2018-3-31 00:00:00,"23",,,,,,,,"Y",,,,,,,$19020.00
"890472442RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Barter dollars",$118087.00
"890475247RR0001",2018-11-30 00:00:00,"23",,,,,,,,"Y",,,,,,,$1270.00
"890481773RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","storage",$1200.00
"890483241RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$280.00
"890483662RR0001",2018-12-31 00:00:00,"23","Y","Y","Y",,,,,,,,,"Y","Y","Professional Services",$1664.00
"890484165RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$504203.00
"890484769RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,"Y","Gift certificates, Accessories for electronic products",$22853.00
"890489867RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,"Y",,"Y",,,,
"890493562RR0001",2018-4-30 00:00:00,"23",,,"Y",,,,,,,,,,"Y",,$6188.00
"890494933RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,"Y",,"Y","Y","Deplacement",$39057.00
"890504319RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$95835.00
"890505043RR0001",2018-3-31 00:00:00,"23",,,,"Y",,,,,,,"Y",,"Y","Aircraft(for aircraft structure technician course)",$86296.00
"890513971RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Rentals for Festival of Trees",$980.00
"890515570RR0001",2018-6-30 00:00:00,"23","Y",,,"Y",,,,,,,,,"Y",,$187570.00
"890519135RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,"Y","Inscription activités",$9096.00
"890519424RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,,,,$3400.00
"890520745RR0001",2018-6-30 00:00:00,"23",,,,,,,,"Y",,,,,"Y","certificats cadeaux",$291887.00
"890541543RR0001",2018-6-30 00:00:00,"23",,"Y",,,,,,,,"Y",,,"Y","10500",
"890543242RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Seneca Aircraft",$67000.00
"890553449RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$2656144.00
"890554140RR0001",2018-12-31 00:00:00,"23",,,,,,,,"Y",,,,,,,$525.00
"890565849RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Promotions, Equiptment Repairs, Office Supplies",$1106.00
"890570799RR0001",2018-1-31 00:00:00,"23",,,,,,,,,,,,,"Y","SERVICES",$2540.00
"890571466RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$2037.00
"890574247RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","PROPANE $150 REMORQUE $200",$350.00
"890585243RR0001",2018-12-31 00:00:00,"23","Y","Y",,,,,,,,,,,"Y","Flowers",$865.00
"890595143RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","office supplies",$2340.00
"890597842RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,"Y",,,"Y","Gift Cards",$100.00
"890598592RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","Fundraising",$3726.00
"890601248RR0001",2018-3-31 00:00:00,"23","Y",,,,"Y",,,,,,"Y",,,,$98378.00
"890604135RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,"Y",,"Y","Y","land",$536042.00
"890606189RR0001",2018-12-31 00:00:00,"23","Y","Y",,,,,,,,,,,"Y","office supplies",$1109.00
"890616196RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","filing cabinet",$200.00
"890621923RR0001",2018-4-30 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Donation of Stamps & Signage",$1776.00
"890621949RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$5820.00
"890624927RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Rosaries",$100.00
"890625171RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","CHURCH SUPPLIES",$4712.00
"890629041RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Equipment and Supplies",$2662.00
"890630643RR0001",2018-10-31 00:00:00,"23",,,,,,,,,,,,,"Y","Food for Needy",$400.00
"890632276RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,,,,$1503.00
"890632946RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$10097244.00
"890634025RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","BBQ",$850.00
"890636178RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$1689.00
"890637598RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Church/Sunday School supplies and Fellowship supplies",$174.00
"890639396RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$2821.00
"890646706RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,"Y","DVD",$650.00
"890648249RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$5525.00
"890649064RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$575.00
"890649742RR0001",2018-12-31 00:00:00,"23","Y","Y",,,,,,,,,,,,,$10228.00
"890653595RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,,,$82210.00
"890653942RR0001",2018-5-31 00:00:00,"23",,,,,,,,,,,,,"Y","VEHICLE GATE",$2152.00
"890654445RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","decor",$350.00
"890655343RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$920.00
"890656754RR0001",2018-6-30 00:00:00,"23",,,,,,,,"Y",,,,,,,
"890658743RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$16116.00
"890665342RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","golf tourney prizes",$368.00
"890666761RR0001",2018-5-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$282932.00
"890671324RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,,,,"Y","GAME TICKETS",$18580.00
"890672991RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,"Y",,"Y","Y","Jeux, certificat cadeau",$363.00
"890675788RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Snow removal, pastoral service",$1100.00
"890676174RR0001",2018-1-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$4796000.00
"890680762RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Wooden 'donation' box./Salman",$420.00
"890681596RR0001",2018-4-30 00:00:00,"23","Y",,,,,,,,,,,,,,$320.00
"890683998RR0002",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Expenses paid by president and donated",$233.00
"890685753RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Work-in-kind",$6088.00
"890691199RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","SILENT AUCTION ITEMS",$56439.00
"890700347RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Silent Auction Item",$180.00
"890708548RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Esthétique/coiffure",$95.00
"890714769RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Gift Cards, Grocery Items, ...",$800.00
"890717077RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$6450.00
"890720741RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$7047.00
"890725542RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","Hockey Tickets",$466461.00
"890730245RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Cash Donations",$3045.00
"890733777RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,"Y","Cleaning Supplies",$11351.00
"890734015RR0001",2018-10-31 00:00:00,"23",,,,,,,,,,,,,"Y","MONIES",
"890737745RR0001",2018-8-31 00:00:00,"23","Y",,,"Y",,,,,,,,,"Y",,$45922.00
"890743586RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Desk",$200.00
"890743792RR0001",2018-12-31 00:00:00,"23","Y",,,,,,,,,,,,,,$61860.00
"890745995RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,"Y",,,"Y","Y",,,,$22301.00
"890747793RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Printing of newsletter",$422.00
"890753841RR0001",2018-12-31 00:00:00,"23",,,,,,,,"Y",,,,,,,$4500.00
"890754021RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,,,,$5936.00
"890755143RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$1151.00
"890755929RR0001",2018-8-31 00:00:00,"23",,,"Y",,,,,,,,,"Y",,,$28863.00
"890759574RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Dental Services",$8836.00
"890759970RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$13676.00
"890760994RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","EXCAVATION SERVICES",$3255.00
"890762347RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","Holder donated Hockey tickets",$722.00
"890766447RR0001",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$1350.00
"890769946RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","insurance premiums",$772.00
"890777238RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Don en service",$1494.00
"890778178RR0001",2018-12-31 00:00:00,"23",,,,,"Y",,,"Y",,,,,,,$1800.00
"890781594RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,"Y",,,$1400.00
"890783541RR0001",2018-5-31 00:00:00,"23",,,,,,,,,,,,,"Y","Items for Silent Auction",$697.00
"890785496RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Activites diverses",
"890791148RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Food; Advertising Costs",$275.00
"890794746RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","300 sacs reutilisables",$208.00
"890796568RR0002",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,$51492.00
"890796964RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","CENTENNIAL ROSEBUSHES",$116.00
"890798994RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","SEC SUMMARY",$4467.00
"890800741RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$1100.00
"890801848RR0001",2018-3-31 00:00:00,"23",,,,,,,,"Y",,,"Y",,"Y","Land & building",$164956.00
"890803778RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Baby Grand Piano",$16510.00
"890808744RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$10325.00
"890809767RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","COMMUNITY WORK",
"890809841RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Flower Arrangements",$2300.00
"890815442RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,"Y",,,,,$884.00
"890816846RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,,,$8040.00
"890819808RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,"Y",,,,,,,"Y",,,$1838.00
"890820806RR0001",2018-12-31 00:00:00,"23","Y",,,,,,,"Y",,,,,"Y","Garden supplies",$444.00
"890821341RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,"Y","Y","Small Appliance",$225.00
"890831191RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$8036.00
"890833791RR0001",2018-11-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$608756.00
"890835176RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,"Y",,,,,,,$8590.00
"890837792RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Christmas trees for Christmas fundraiser",$524.00
"890846066RR0001",2018-2-28 00:00:00,"23",,,,,,,,,,,,,,,$12158.00
"890846280RR0001",2018-3-31 00:00:00,"23",,,,,,,,"Y",,,,,,,
"890847064RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Auction Items",$1500.00
"890847189RR0001",2018-11-30 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Basketball Tickets, Gift Cards",$230746.00
"890847346RR0001",2018-3-31 00:00:00,"23",,,,,,,,"Y",,"Y",,,"Y","Plants",$16938.00
"890848146RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,"Y",,,,,,,,,,$24184.00
"890848948RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","Puzzle; Beer; Brewery Tour",$352.00
"890851058RR0001",2018-12-31 00:00:00,"23",,,,,,,,,"Y",,,,,,$27952.00
"890854342RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$3033.00
"890862923RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,"Y",,,$1297.00
"890864572RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$1234194.00
"890875727RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$9814.00
"890880644RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","quilts framed pictures",$2554.00
"890881063RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Mileage",$8722.00
"890881972RR0001",2018-7-31 00:00:00,"23","Y",,,,,,,,,,,,,,$6813.00
"890882160RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$1000.00
"890885445RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","web page",$1000.00
"890886682RR0001",2018-6-30 00:00:00,"23","Y",,,,,,,,,,,,"Y","glc's restaurants, spus, clothing, framing",$3684.00
"890893845RR0001",2018-10-31 00:00:00,"23",,,,,,,,,,,,,"Y","MISC EXPENSES AND REPAIR MATERIALS",$135.00
"890893993RR0001",2018-12-31 00:00:00,"23",,,"Y",,"Y",,,,,,,,,,$153.00
"890896046RR0001",2018-8-31 00:00:00,"23","Y",,,,,,,,,"Y",,,"Y",,$4127.00
"890904246RR0001",2018-6-30 00:00:00,"23",,"Y","Y",,,,,,,,,,"Y","Musical Instrument",$8665.00
"890915598RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","Matériel studio photo.",$40475.00
"890924392RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$1005.00
"890936248RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$30.00
"890940158RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$1471.00
"890942576RR0001",2018-11-30 00:00:00,"23",,,,,,,,,,,,,"Y","FARMING SUPPLIES",$450.00
"890943673RR0001",2018-3-31 00:00:00,"23",,,,,,,"Y","Y",,,"Y",,,,$309940.00
"890943772RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,,,"Y","Food",$41859.00
"890943947RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","food",$1367.00
"890947245RR0001",2018-4-30 00:00:00,"23",,,"Y",,,,,,,,,,"Y","FLOWERS",$311.00
"890950041RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","EVENT TICKETS & SUPPLY",$0.00
"890950348RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,,,,"Y","CASH DONATIONS",$10100.00
"890951197RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","Storage Space",$7560.00
"890957640RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$343.00
"890960685RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Donated Prize",$200.00
"890962145RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,"Y",,,"Y","Decorations",$1865.00
"890965247RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y","Y","Toys",$221.00
"890965643RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,,,,$18644.00
"890974710RR0001",2018-5-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$216.00
"890978042RR0001",2018-8-31 00:00:00,"23","Y",,,,,,,,,"Y",,,"Y","memorabilia",$2568.00
"890982242RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Plow services",$800.00
"890985591RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Fundraising prizes",$13518.00
"890996374RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","IN MEMORIUM",$1410.00
"890996432RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Regimental displays",$2105.00
"891002420RR0001",2018-1-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$2700705.00
"891015190RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,,,$778.00
"891016347RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","auction items",$52120.00
"891020679RR0002",2018-6-30 00:00:00,"23",,,,"Y",,,,,,,,,"Y","Musical instruments",$6825.00
"891024390RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","MILITARY MEDALS & ARTIFACTS",$800.00
"891024523RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,"Y",,,"Y","Articles de golf",$7027.00
"891025264RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$9525.00
"891027989RR0001",2018-6-30 00:00:00,"23",,"Y","Y",,,,,,,"Y",,,"Y","OFFICE AND MINISTRY EXPENSES",$3104.00
"891032476RR0002",2018-6-30 00:00:00,"23",,,,,,,,,,"Y",,,,,$15238.00
"891036048RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$241041.00
"891036899RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Travel",$52985.00
"891038507RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","furniture,paint,gifts",$8015.00
"891041683RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,,,"Y",,,$1500.00
"891045247RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y","food",$6762.00
"891046070RR0002",2018-6-30 00:00:00,"23",,,,"Y",,,,,,,,"Y","Y","Musical instruments",$40199.00
"891050551RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$16382.00
"891052045RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Sandles, Flowers, Misc office",$1143.00
"891052094RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,"Y",,,,$65675.00
"891054785RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Prizes for fundraisers",$620.00
"891057796RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Fundraising Expenses",$768.00
"891066045RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,$1990.00
"891069684RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","NOURRITURE & JOUETS",$3745.00
"891071227RR0001",2018-6-30 00:00:00,"23",,,,,,,,"Y",,,,,,,
"891075749RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,"Y","services, encan",$233514.00
"891075988RR0001",2018-12-31 00:00:00,"23",,"Y",,,,,,,,"Y",,"Y",,,$1395.00
"891079048RR0001",2018-6-30 00:00:00,"23",,,,"Y",,,,,,"Y",,,,,$13676.00
"891084774RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","PROFESSIONAL SERVICES; LAWYER",$1904.00
"891088189RR0001",2018-12-31 00:00:00,"23","Y","Y","Y",,,,,,,,,,,,$1267.00
"891096141RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Items reliés à la carrière des Villeneuve et à la course",$37310.00
"891096943RR0001",2018-2-28 00:00:00,"23",,,,,,,,,,,,,"Y","Expenses",$651.00
"891097347RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,"Y","Billet de hockey, etc",$24717.00
"891101172RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","0",
"891105074RR0003",2018-6-30 00:00:00,"23",,"Y","Y","Y",,,,,,"Y",,"Y",,,$11128.00
"891105249RR0001",2018-11-30 00:00:00,"23",,,,,,,,,,,"Y",,,,$45000.00
"891109563RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,"Y",,"Y",,,$6628.00
"891110033RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","ALIMENTAIRES",$2836.00
"891111593RR0001",2018-9-30 00:00:00,"23",,,,,,,,"Y",,,,,,,
"891114043RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$509575.00
"891126286RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","formula/diapers wipes",$605.00
"891127599RR0001",2018-6-30 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Gift Sertificates for Services",$8731.00
